lbp58,hog435,hog556,hog111,hog25,hog369,hog16,hog210,hog363,hog138,hog394,hog120,hog361,hog151,hog421,hog387,hog95,hog225,hog309,hog237,hog547,hog117,hog336,hog374,hog243,hog235,hog565,hog278,hog34,hog430,hog43,hog129,hog61,hog520,hog94,hog90,hog329,lbp5,hog217,hog102,lbp3,hog17,hog221,hog509,hog379,hog84,hog209,hog160,hog367,hog7,Clase
0.3902804,0.2166166,0.195076,0.154618,0.262129,0.1254878,0.1593397,0.1527578,0.1617645,0.2404518,0.05215957,0.2404518,0.2564451,0.2948809,0.1037993,0.1106585,0.234864,0.03674969,0.1124151,0.1290975,0.1089255,0.2054758,0.1633262,0.09129558,0.09137058,0.1841522,0.2737944,0.09014017,0.1850487,0.2039494,0.1056514,0.2268882,0.1317462,0.08066031,0.04682004,0.2076837,0.08502168,0.005023595,0.03628075,0.1472179,0.01322823,0.262129,0.3087336,0.1676514,0.1976682,0.1115016,0.2325782,0.1419588,0.2142752,0.262129,Capacitor electrolitico
0.284487,0.2954413,0.1535575,0.2965566,0.2484391,0.1263213,0.2777081,0.08462261,0.05161415,0.1815896,0.247397,0.1457369,0.1011964,0.1775102,0.2380734,0.247397,0.0482835,0.1795755,0.2735233,0.06714156,0.2270084,0.02662452,0.06813493,0.247397,0.08156843,0.07543104,0.1806563,0.0735881,0.2777081,0.1925746,0.2686559,0.2965566,0.2686559,0.202656,0.06633499,0.05611961,0.2287168,0.0013719,0.251791,0.2894022,0.009959545,0.2777081,0.09794116,0.1002958,0.247397,0.2894022,0.08810192,0.2500319,0.2148934,0.2777081,Capacitor electrolitico
0.3188916,0.1942266,0.2757606,0.1608663,0.2347395,0.1164224,0.2347395,0.1810269,0.1633814,0.2766846,0.2500401,0.2188977,0.1014996,0.1494845,0.2397729,0.1082001,0.06316663,0.2394194,0.1493966,0.1644867,0.2757606,0.2710488,0.1690019,0.2500401,0.1607272,0.1077303,0.2757606,0.08748976,0.227972,0.2051904,0.2482874,0.2766846,0.2177065,0.2437891,0.08278464,0.2394167,0.246211,0.006679167,0.2394194,0.2394167,0.004796622,0.1281441,0.09545311,0.2193116,0.09114117,0.06018584,0.1159596,0.1617102,0.1232579,0.1659778,Capacitor electrolitico
0.331033,0.2552807,0.2253815,0.09384086,0.3093581,0.168589,0.05972859,0.06712257,0.0675929,0.3295584,0.2060098,0.1507954,0.1921583,0.2902713,0.2041944,0.269606,0.004169999,0.2943047,0.2600176,0.07352382,0.2367992,0.0646127,0.07825912,0.08619226,0.1175192,0.1528293,0.190533,0.1649492,0.08768971,0.248126,0.0299727,0.3295584,0.04870896,0.1087157,0.01478813,0.06766945,0.06771866,0.005652642,0.2943047,0.1779725,0.002972389,0.313398,0.005991904,0.01008959,0.269606,0.04327297,0.1494145,0.1368541,0.07536391,0.1148058,Capacitor electrolitico
0.2906785,0.2770134,0.2241235,0.2850622,0.2885275,0.1604804,0.07775203,0.2315654,0.2379646,0.2699235,0.1797555,0.1862871,0.102575,0.2613955,0.2247815,0.1355373,0.01059528,0.2255165,0.265527,0.2598012,0.2430733,0.07090349,0.2295205,0.157846,0.1642998,0.1115515,0.1114083,0.2581925,0.2885275,0.2314647,0.0376032,0.2850622,0.2212126,0.2049045,0.04959217,0.0599443,0.2295205,0.008945304,0.2598012,0.3013366,0.003931566,0.2885275,0.01365881,0.04704004,0.2294476,0.2380919,0.1373239,0.2613955,0.1159801,0.2459746,Capacitor electrolitico
0.2999577,0.242903,0.1026229,0.105213,0.153294,0.2512953,0.08034223,0.1428785,0.07244669,0.1980989,0.1665211,0.2770439,0.2512953,0.2354064,0.1185863,0.1554232,0.1128944,0.2150174,0.2559746,0.1284481,0.1110983,0.2364314,0.08040345,0.1123397,0.2699829,0.2699829,0.08242446,0.275438,0.1905569,0.07720759,0.09725637,0.1091775,0.1959404,0.1331482,0.134957,0.2867824,0.1402693,0.004005473,0.2699829,0.1130968,0.007536788,0.1272543,0.07917371,0.1520019,0.1913352,0.07095812,0.2465346,0.2242801,0.205945,0.04730146,Capacitor electrolitico
0.3767115,0.2523038,0.255528,0.1698193,0.2592568,0.06341677,0.1407896,0.2282348,0.2736625,0.2864226,0.1857693,0.2077173,0.08479227,0.2068307,0.2177693,0.05868315,0.03979444,0.1753231,0.2162466,0.2836269,0.1785931,0.1732741,0.2187429,0.1118944,0.103144,0.1284269,0.1823769,0.1978178,0.237978,0.2488471,0.09547266,0.2088314,0.2485928,0.1089252,0.07525361,0.2694544,0.172042,0.01517663,0.1158778,0.1390138,0.008694822,0.1541474,0.05943062,0.2054804,0.04521145,0.1671748,0.1460146,0.2034239,0.1081592,0.2592568,Capacitor electrolitico
0.3666194,0.1168135,0.2654698,0.1001092,0.1590109,0.2262419,0.2399392,0.2504479,0.1326131,0.2118597,0.2262419,0.2463506,0.2262419,0.2461278,0.2477051,0.2262419,0.1299532,0.1605552,0.1810356,0.2018974,0.2654698,0.2463506,0.1825389,0.09031057,0.2392591,0.2392591,0.2654698,0.237938,0.06039149,0.2477051,0.1814294,0.04835645,0.04974858,0.23266,0.09386017,0.2791802,0.07608493,0.005633994,0.2123552,0.06651572,0.005195561,0.2399392,0.118632,0.1019284,0.2262419,0.08455426,0.2504479,0.04829908,0.09924455,0.2399392,Capacitor electrolitico
0.3365195,0.2425082,0.2438069,0.2290887,0.2349051,0.05921836,0.2313498,0.2677313,0.3102646,0.1721539,0.1040997,0.2290887,0.06930091,0.2563709,0.1700285,0.04237843,0.2358461,0.07389653,0.246447,0.2579629,0.2244676,0.2221653,0.2892302,0.1825558,0.07791404,0.07591662,0.2438069,0.02584333,0.1863071,0.2497449,0.1750269,0.2290887,0.1819318,0.1492227,0.1509344,0.1623507,0.07861404,0.003808032,0.07076733,0.2358461,0.006617968,0.2349051,0.2579629,0.0417519,0.07071438,0.2328338,0.1609515,0.2129514,0.1044296,0.2349051,Capacitor electrolitico
0.3527777,0.226929,0.2585905,0.1042656,0.2393396,0.1939064,0.104829,0.2047627,0.203238,0.242575,0.1959987,0.2154451,0.1195041,0.2236892,0.2097072,0.1077894,0.06269475,0.2202412,0.2377292,0.2202412,0.2585905,0.1653409,0.1847811,0.1689108,0.2087825,0.1136546,0.1881624,0.1556529,0.2393396,0.2188178,0.1121082,0.1745295,0.2559016,0.2321495,0.1182666,0.2571301,0.154039,0.007053305,0.09875765,0.1873926,0.01040232,0.2393396,0.08120923,0.2321495,0.09982242,0.07677526,0.1364985,0.2281961,0.1754113,0.08502094,Capacitor electrolitico
0.2897297,0.2560021,0.2691463,0.1822623,0.2342424,0.2338996,0.2195394,0.05829654,0.07553282,0.268406,0.2736231,0.268406,0.1825106,0.2253238,0.2688043,0.2736231,0.06983639,0.2973722,0.2413004,0.07189004,0.2691463,0.2469636,0.05983595,0.1117662,0.2020315,0.1615034,0.1240309,0.09071161,0.2361101,0.2688043,0.1762592,0.2561962,0.2536382,0.2832232,0.09098758,0.230849,0.2215919,0.00615761,0.2997593,0.1873854,0,0.2361101,0.09266695,0.06507348,0.2262372,0.1735641,0.1026693,0.2253238,0.1115597,0.2361101,Capacitor electrolitico
0.3479831,0.2300566,0.270901,0.2325135,0.2754559,0.2582106,0.2379078,0.3087579,0.246211,0.2495964,0.1051613,0.2495964,0.2164201,0.2745793,0.1481005,0.1079129,0.1197945,0.1617889,0.2295381,0.2620698,0.1166867,0.0950539,0.2580492,0.06868476,0.2620698,0.2131943,0.270901,0.2020079,0.0843918,0.2682565,0.1766442,0.148655,0.07404982,0.1161114,0.2100693,0.1471845,0.1183859,0.00602699,0.1505532,0.1790203,0.007027676,0.2353835,0.07323109,0.1639797,0.1116512,0.2381511,0.1511521,0.1041702,0.2582106,0.2754559,Capacitor electrolitico
0.2739946,0.2286156,0.2183435,0.08429831,0.30193,0.03981745,0.3071093,0.228312,0.1574159,0.233911,0.2463873,0.233911,0.1057216,0.2586156,0.2329997,0.08690775,0.04212634,0.1047912,0.2235,0.2164151,0.2183435,0.07513957,0.1676624,0.2514534,0.06966721,0.1612306,0.1379464,0.2323828,0.3071093,0.2329997,0.2535995,0.122209,0.2535995,0.1713708,0.05391521,0.1354145,0.2066072,0.01293132,0.1393307,0.09606501,0.007047228,0.2048626,0.05159567,0.2128448,0.09334365,0.07968599,0.2384604,0.2812492,0.109414,0.3071093,Capacitor electrolitico
0.3291478,0.2558653,0.166294,0.2474818,0.2398034,0.2538747,0.2398034,0.1496915,0.04705982,0.2474818,0.2495957,0.2474818,0.2538747,0.2351943,0.1807264,0.2227072,0.02250857,0.2148611,0.2404863,0.06309602,0.243884,0.08052096,0.1115479,0.07512601,0.2774489,0.2369968,0.243884,0.2457794,0.2095142,0.1746686,0.226096,0.2474818,0.1918989,0.2359017,0.03916251,0.102832,0.1800161,0.009194728,0.2774489,0.2652282,0.003057913,0.2398034,0.01378918,0.06791253,0.150765,0.2652282,0.1493951,0.1551071,0.1095202,0.2398034,Capacitor electrolitico
0.3363943,0.2342459,0.2336725,0.1531806,0.1923272,0.09538639,0.06632652,0.2643293,0.2544053,0.2310025,0.1865113,0.1392005,0.09797925,0.1645123,0.1553465,0.1768782,0.09929649,0.05897485,0.1392731,0.3083054,0.2336725,0.1761967,0.2335152,0.09819726,0.08022405,0.1187509,0.2336725,0.03411048,0.1603441,0.203463,0.04757806,0.2310025,0.06632314,0.2238401,0.175973,0.1887837,0.156696,0.002669988,0.1359208,0.2785635,0.009491052,0.1769842,0.1000588,0.1207436,0.146519,0.1800815,0.2643293,0.1905078,0.2462438,0.2257562,Capacitor electrolitico
0.3274772,0.0866559,0.1090094,0.07118374,0.08070204,0.2035122,0.1161234,0.140339,0.107245,0.1168182,0.1152898,0.1124653,0.2177222,0.06078274,0.08460589,0.2509196,0.05988362,0.2643643,0.1045939,0.101403,0.07262228,0.2872486,0.129155,0.07663602,0.2099641,0.2135513,0.05654951,0.2675189,0.08912335,0.1023886,0.1266694,0.06663942,0.1229873,0.07534984,0.0714115,0.3070044,0.1488703,0.009967132,0.2355911,0.07025417,0.006747663,0.1500253,0.07852335,0.07959227,0.2508252,0.06974215,0.165381,0.08603431,0.08559815,0.125373,Capacitor electrolitico
0.3982345,0.3012436,0.2439844,0.2986145,0.2957737,0.2459547,0.2957737,0.09283886,0.08065645,0.2881667,0.1231797,0.2986145,0.2459547,0.2487822,0.1210703,0.1636069,0.2521401,0.03777454,0.1872817,0.06779803,0.1585837,0.051124,0.09578975,0.2459547,0.2429673,0.2429673,0.2677032,0.08751031,0.2445661,0.1875357,0.2793114,0.2391406,0.1591623,0.1438828,0.1029453,0.07870665,0.2028329,0.009507976,0.03105831,0.2521401,0.006925514,0.2957737,0.2429673,0.2457383,0.1854144,0.2521401,0.1797426,0.1484965,0.08216244,0.2957737,Capacitor electrolitico
0.3830352,0.2831205,0.1827276,0.2162012,0.2415407,0.1002244,0.2415407,0.2153372,0.1568043,0.2564967,0.1188017,0.2564967,0.09545448,0.2289784,0.1495485,0.1048867,0.02974437,0.1662737,0.1606789,0.1381655,0.1665362,0.0813676,0.2336104,0.1091305,0.08278111,0.08258858,0.2245719,0.09757308,0.2415407,0.1752992,0.237153,0.2564967,0.2047804,0.1565672,0.02902213,0.09781557,0.08987496,0.00725529,0.2711799,0.2013879,0.009825347,0.2415407,0.03890262,0.05393816,0.1023467,0.1311715,0.2531311,0.1926546,0.2555091,0.2415407,Capacitor electrolitico
0.3666753,0.273219,0.2864549,0.1172854,0.2790171,0.08971743,0.2790171,0.2316059,0.2524188,0.2643937,0.179326,0.2215223,0.1551282,0.2760122,0.2659627,0.09420837,0.1744531,0.2163125,0.2779821,0.2973247,0.2864549,0.08061779,0.2200629,0.0784723,0.0623082,0.1200805,0.2272115,0.07368235,0.2790171,0.2659627,0.2600519,0.2093456,0.2600519,0.2570276,0.2786445,0.1653244,0.1907632,0.006730471,0.128983,0.1581855,0.008720966,0.2790171,0.2176051,0.08159847,0.09462429,0.08932383,0.07098455,0.2760122,0.285716,0.2790171,Capacitor electrolitico
0.3720508,0.1961104,0.3063157,0.2824921,0.2676105,0.05875341,0.239289,0.2377835,0.2301164,0.2824921,0.1610741,0.2824921,0.04850706,0.2868401,0.1501758,0.05528712,0.08663311,0.03622465,0.1525287,0.08983096,0.2457881,0.02040807,0.3088719,0.1950784,0.04272797,0.03293639,0.3063157,0.09574004,0.1698677,0.1604971,0.1862441,0.2824921,0.1710602,0.2644902,0.08095565,0.02643058,0.09646834,0.006540789,0.07027023,0.2667201,0.007701296,0.2676105,0.06591355,0.08816816,0.05121278,0.2667201,0.07652029,0.1353808,0.2622118,0.2676105,Capacitor electrolitico
0.3164737,0.257222,0.1154613,0.1650488,0.2424595,0.03163536,0.2424595,0.0782547,0.05297242,0.1803569,0.1413976,0.2628109,0.04714502,0.2546629,0.1262777,0.04111879,0.1666612,0.07477096,0.2755656,0.06432439,0.1778024,0.2461964,0.08225686,0.2819569,0.02387901,0.03579846,0.2589615,0.02097548,0.1537334,0.08964082,0.1404731,0.2430407,0.152326,0.1420796,0.2482373,0.1990606,0.1868405,0.005919945,0.07389619,0.2362859,0.005119488,0.2330391,0.1472233,0.2301321,0.03882547,0.1214955,0.04747433,0.178894,0.1878327,0.2424595,Capacitor electrolitico
0.3542854,0.2274668,0.2742157,0.2398319,0.2682601,0.2802305,0.2682601,0.08273614,0.1660659,0.2398319,0.09946028,0.2398319,0.1134995,0.2608128,0.1940022,0.04690836,0.2504764,0.1066677,0.1587432,0.06787773,0.2742157,0.0598378,0.1259136,0.04833066,0.2195673,0.07447542,0.2742157,0.2410185,0.2682601,0.2163023,0.1779255,0.2398319,0.2326456,0.1558547,0.08268062,0.1000523,0.2280245,0.003369597,0.07283208,0.2070895,0.01005613,0.2682601,0.2727465,0.1367161,0.05221549,0.1769144,0.05295295,0.2563798,0.2343148,0.2682601,Capacitor electrolitico
0.3869404,0.2836657,0.2486583,0.2618111,0.3063768,0.2726635,0.3063768,0.05031023,0.1059874,0.2900583,0.1064311,0.2900583,0.2726635,0.2441482,0.1601251,0.2726635,0.02770013,0.2781012,0.230689,0.04002754,0.1367305,0.09219988,0.07722891,0.1040632,0.2094449,0.1613783,0.1770388,0.08686621,0.3063768,0.2709857,0.2820953,0.1798505,0.2820953,0.07167025,0.02074315,0.1977252,0.1606118,0.006841802,0.2648824,0.1364578,0.006986632,0.3063768,0.03995033,0.05749452,0.2726635,0.1713791,0.07249811,0.2441482,0.2726635,0.3063768,Capacitor electrolitico
0.3366593,0.1901998,0.2342503,0.118779,0.2497255,0.1972819,0.1722105,0.1934804,0.2221332,0.2549307,0.1565584,0.2549307,0.1802693,0.1738188,0.1250746,0.1947866,0.2408899,0.1727509,0.1749319,0.2048064,0.08817305,0.2549307,0.2163502,0.1831153,0.208628,0.1986574,0.04040129,0.1209465,0.2463596,0.242251,0.119547,0.09079716,0.2332294,0.155339,0.2363762,0.2408899,0.1810482,0.00601671,0.13025,0.08644578,0.01437666,0.1849532,0.2157468,0.1529526,0.2221332,0.07238227,0.1286817,0.1735586,0.1503897,0.2497255,Capacitor electrolitico
0.3880279,0.09922131,0.2424259,0.2790475,0.2091545,0.03894303,0.1632317,0.305234,0.333329,0.247156,0.0317857,0.105502,0.07434962,0.1908052,0.09604834,0.06459537,0.1604502,0.04588221,0.1503295,0.3087653,0.1061591,0.1980242,0.294714,0.08582302,0.03950689,0.08110818,0.1191485,0.03505323,0.2091545,0.2624362,0.1730355,0.2790475,0.2242014,0.04348513,0.2436185,0.1613683,0.07502672,0.01161826,0.08985882,0.2669955,0.008587901,0.190859,0.1261527,0.1127729,0.1157414,0.2669955,0.305234,0.1750117,0.02315437,0.2091545,Capacitor electrolitico
0.3724887,0.2639074,0.2602049,0.1962923,0.2633804,0.05826302,0.1795095,0.04049828,0.05116704,0.219823,0.1126936,0.3194295,0.07150826,0.2322092,0.1257683,0.2976826,0.2062754,0.2777716,0.2348205,0.04581581,0.1933296,0.04280554,0.05860897,0.1737795,0.04726766,0.04929538,0.2602049,0.08725207,0.2633804,0.2547298,0.1451434,0.1262887,0.2321331,0.1329369,0.1756327,0.08989602,0.08739049,0.006418583,0.2777716,0.1450463,0.003158733,0.2044039,0.2777716,0.2828275,0.2976826,0.1425031,0.03360027,0.2322092,0.05797391,0.2633804,Capacitor electrolitico
0.3734986,0.2406231,0.2826257,0.2313598,0.2483307,0.2314107,0.2224079,0.2840689,0.2776961,0.2622268,0.09999209,0.2622268,0.1145158,0.2350373,0.1034756,0.1480595,0.1139639,0.1864991,0.2320941,0.2919817,0.1670106,0.1419249,0.2638949,0.03470548,0.2685966,0.132763,0.2318118,0.2925209,0.1968908,0.2801613,0.1463162,0.12781,0.1028485,0.1049242,0.2306592,0.197988,0.05620522,0.008933334,0.1209049,0.09833203,0.00720922,0.2553266,0.07856663,0.2783554,0.0644592,0.1776528,0.2840689,0.1773043,0.1374945,0.2553266,Capacitor electrolitico
0.3224081,0.2684264,0.2430929,0.2479579,0.1397991,0.2326533,0.1869617,0.08828378,0.08901412,0.1811661,0.2326533,0.2479579,0.1254993,0.1140231,0.2255847,0.2326533,0.07187362,0.09074208,0.2589422,0.08684786,0.2430929,0.1261462,0.04559705,0.1685518,0.2450117,0.1428294,0.1759391,0.1590322,0.08809534,0.2255847,0.2532252,0.07168633,0.1424435,0.2563587,0.06502057,0.1650903,0.120552,0.007529485,0.1006955,0.1321791,0.00249296,0.1945716,0.07662611,0.1150734,0.2326533,0.2904495,0.1325315,0.07295714,0.07601824,0.1769524,Capacitor electrolitico
0.3596595,0.2171553,0.2893944,0.104248,0.282705,0.147254,0.2582514,0.2444818,0.281253,0.2608131,0.08849683,0.2608131,0.08366255,0.2751926,0.1312346,0.1373545,0.05604972,0.2574308,0.2164568,0.2574308,0.1074706,0.1975883,0.2492326,0.06431246,0.1288351,0.09382606,0.08604744,0.2418909,0.282705,0.2680661,0.1728754,0.1176969,0.290094,0.09712064,0.07433391,0.2734377,0.2085491,0.005292424,0.1671095,0.08955962,0.006849343,0.282705,0.0593228,0.06356414,0.07609802,0.1016004,0.2138456,0.2751926,0.1562058,0.2721017,Capacitor electrolitico
0.310866,0.2146825,0.2513306,0.07087459,0.2350185,0.1802192,0.09645071,0.1379996,0.2036633,0.1864726,0.1210272,0.07365829,0.1842724,0.2339101,0.100589,0.1587026,0.03864792,0.2479807,0.2018771,0.1539169,0.07219848,0.196335,0.1564257,0.1821837,0.149531,0.1469651,0.05806781,0.1596314,0.1156573,0.2399643,0.06439576,0.114797,0.06644449,0.08319648,0.04173425,0.2411882,0.1345547,0,0.2479807,0.08744413,0,0.2350185,0.06236705,0.1251112,0.2256963,0.05879973,0.08000859,0.1109427,0.1250235,0.1817358,Capacitor electrolitico
0.3823726,0.2977957,0.1146389,0.1541455,0.2518212,0.09403868,0.1975084,0.2176353,0.2170527,0.1564445,0.1291677,0.09878185,0.1596517,0.2237309,0.135992,0.1102981,0.1012318,0.09295392,0.2698775,0.2269467,0.1348518,0.132264,0.2173585,0.1473363,0.1254599,0.2248798,0.1881127,0.1945264,0.2518212,0.1304213,0.1526203,0.301831,0.2358956,0.1295029,0.1588067,0.1074331,0.2220232,0.00503828,0.1768692,0.254389,0.00802,0.1547487,0.01820974,0.2274167,0.1515521,0.1270135,0.2176353,0.252737,0.1571055,0.2518212,Capacitor electrolitico
0.3937266,0.3030766,0.2622479,0.2449921,0.2239812,0.2327427,0.2376496,0.1113122,0.09620785,0.272879,0.2327427,0.272002,0.2327427,0.1863705,0.2510146,0.1493331,0.2715092,0.1984038,0.2525702,0.1167703,0.2622479,0.07643324,0.1010968,0.1206364,0.2517591,0.2517591,0.1528022,0.110608,0.2376496,0.2510146,0.2454109,0.272879,0.1952351,0.226002,0.1701883,0.1282334,0.0762026,0.005441765,0.2114223,0.2624529,0.007657118,0.2376496,0.2517591,0.2114235,0.1587073,0.1607039,0.1075502,0.1540957,0.09083908,0.1095121,Capacitor electrolitico
0.6280729,0.1110575,0.1498168,0.1468042,0.09377891,0.2825783,0.2567641,0.03698415,0.08684231,0.1482254,0.1313737,0.1736423,0.2825783,0.0773432,0.07000591,0.2391111,0.04875368,0.3591163,0.05591755,0.03068835,0.04997002,0.2562923,0.06046718,0.2825783,0.2154525,0.3591163,0.2134418,0.06575195,0.1433441,0.1480656,0.1345875,0.07856037,0.08870488,0.05077997,0.06661636,0.2798153,0.3543141,0.003523792,0.3591163,0.03908245,0.002100196,0.2567641,0.06790781,0.0518166,0.2109594,0.1261716,0.1434661,0.1434683,0.1444563,0.2316845,Capacitor electrolitico
0.4043726,0.0912793,0.2354712,0.1914247,0.06388716,0.205956,0.1036016,0.2258354,0.205956,0.2503696,0.1947348,0.2503696,0.205956,0.08171035,0.151586,0.1512462,0.1484026,0.1085373,0.07719959,0.2251519,0.2253306,0.1782928,0.2053195,0.205956,0.2251519,0.2251519,0.1680754,0.09562435,0.04886815,0.2272791,0.1241152,0.09311703,0.05921258,0.2210822,0.1394992,0.243458,0.1920947,0.004056067,0.115269,0.0967093,0.001927877,0.05752374,0.05684171,0.2210822,0.1099289,0.1917987,0.2258354,0.07241473,0.1675524,0.1144223,Circuito integrado
0.4097467,0.191837,0.1228364,0.1270643,0.1016862,0.1649747,0.1030997,0.2031675,0.1557333,0.1074487,0.1132701,0.1196823,0.1636294,0.163104,0.1337366,0.1708935,0.1895654,0.1577809,0.2367837,0.1411412,0.1255196,0.1416441,0.1750174,0.1967189,0.1686657,0.1622567,0.1255212,0.1403802,0.06580098,0.125972,0.1377524,0.1262083,0.0801633,0.1013459,0.1787925,0.1724439,0.1050687,0.008683579,0.1972533,0.1403178,0.001400535,0.07417103,0.1600982,0.2525364,0.1806258,0.1308781,0.1897413,0.08024716,0.1780241,0.1018026,Circuito integrado
0.4772035,0.06348615,0.05784535,0.2308762,0.05912424,0.1543056,0.05001691,0.05315535,0.06200645,0.06655348,0.2014287,0.1742427,0.1236416,0.07165553,0.2117243,0.2697331,0.261569,0.2330765,0.04897647,0.1049634,0.1479564,0.2502548,0.06268625,0.07979698,0.2330765,0.2222707,0.1102401,0.1948422,0.07409782,0.08265442,0.05012912,0.105714,0.08458813,0.1448352,0.1299005,0.261569,0.1429244,0.002700038,0.2157002,0.09951525,0.004521708,0.1096379,0.2330765,0.05586688,0.2699617,0.1896345,0.06776831,0.08594817,0.08114181,0.05333811,Circuito integrado
0.3944562,0.07871762,0.1132739,0.1240641,0.1137525,0.130495,0.1560963,0.1738071,0.2182348,0.0752745,0.1241566,0.1479701,0.1242465,0.07167296,0.1574909,0.1490846,0.1649136,0.1196664,0.07122136,0.1710772,0.06799329,0.2511135,0.2259876,0.2182348,0.1010752,0.09415414,0.1480887,0.1897668,0.07288251,0.1569852,0.1750698,0.07095643,0.09949823,0.05862659,0.1196263,0.2263571,0.2259876,0.002274011,0.120191,0.07649252,0.00360769,0.1308326,0.2122843,0.09327593,0.1469949,0.1214311,0.1254075,0.0756723,0.1996599,0.2485156,Circuito integrado
0.3951342,0.1513443,0.1621147,0.1036078,0.1564467,0.1968074,0.1242973,0.1586358,0.1963762,0.1617839,0.1747526,0.0982841,0.168258,0.1426534,0.1293162,0.2065356,0.09252428,0.2570597,0.106182,0.1885408,0.1590439,0.2444182,0.1649094,0.1419288,0.1928141,0.1703639,0.1641885,0.07771472,0.08830727,0.1453495,0.1371258,0.1364799,0.08668959,0.176558,0.06047042,0.2840188,0.1364634,0.003217786,0.2570597,0.1234189,0.003751252,0.148927,0.1614798,0.2295522,0.1941899,0.1382855,0.2083646,0.08787449,0.1450972,0.2085638,Circuito integrado
0.3499206,0.1578456,0.2347135,0.1013699,0.09670909,0.2291879,0.1284964,0.2085544,0.2291879,0.2092997,0.08233482,0.1968421,0.2291879,0.09150242,0.1001785,0.2116373,0.03125916,0.2236269,0.1492068,0.2236269,0.07026419,0.2485261,0.2291465,0.2291879,0.2236269,0.2204179,0.1378155,0.1827826,0.07112302,0.2186686,0.1508485,0.126818,0.06834803,0.07882556,0.03729115,0.2998601,0.2291465,0.004927502,0.1106816,0.1185912,0.004113711,0.2603116,0.0860197,0.04503463,0.146269,0.1019099,0.1751678,0.08018351,0.2271249,0.08271573,Circuito integrado
0.4336058,0.1189608,0.2542591,0.06992089,0.1601837,0.1857761,0.2128134,0.1410326,0.1470307,0.1151141,0.1462773,0.1207054,0.1977315,0.1725209,0.2522354,0.1903246,0.2070661,0.1182086,0.0861754,0.1684445,0.2542591,0.1705566,0.1623067,0.2161657,0.2145756,0.215399,0.2542591,0.2424651,0.2128134,0.2522354,0.228857,0.0697595,0.228857,0.2256976,0.08966342,0.2067978,0.1843972,0.00399293,0.1193738,0.09121607,0.004969858,0.2128134,0.1304005,0.1352432,0.2161657,0.07948802,0.1412603,0.2219939,0.2161657,0.1506483,Circuito integrado
0.3174242,0.1612602,0.1085417,0.09250698,0.09840689,0.1832363,0.1161718,0.105515,0.1336215,0.08728871,0.126208,0.1132008,0.1903781,0.09590428,0.1312355,0.1658756,0.2571194,0.1363978,0.160318,0.1403956,0.1610968,0.1754877,0.1025969,0.149179,0.2001631,0.1759181,0.1350545,0.1878781,0.1367867,0.08977222,0.09691215,0.09466431,0.106327,0.1302263,0.1612402,0.2011097,0.1195082,0.008777747,0.1112661,0.135989,0.0009374218,0.174739,0.2089771,0.1474482,0.2144134,0.1318196,0.1263531,0.1084691,0.2099484,0.06344954,Circuito integrado
